time,lat,lon,alt_msl_m,pitch_rad,bank_rad,heading_rad,vx_ms,vy_ms,vz_ms,ias_ms,mach,aoa_rad,g_load,vertical_speed_ms,engine_rpm_left,engine_rpm_right,fuel_internal,gear_pos,alt_agl_m
0.008333333333333333,1.1479969309021874e-05,-4.282943845433573e-18,3048.0000013046533,0.0,5.606299321269208e-20,0.0,0.0,0.0,152.38625651106213,3.3709995425934307e-08,0.05544307760178303,132.01815566193076,0.0,0.0,0.0,0.4640370836100832,0.020857547602718737,0.317544083375297,-0.05544307760178303,0.0,0.0,0.0,1.0,3048.000001304139,0.0,0.0,0.0,False,0.0,0.0,0.0
0.016666666666666666,2.2957954356131384e-05,9.683877018131937e-15,3047.999114668411,0.0,-1.7887593598074232e-16,0.0,0.0,0.0,152.37360069290006,1.4753830780418696e-07,0.10872046266412022,132.0070543615339,0.0,0.0,0.0,0.46399862731937064,0.04041994784977961,0.33521130218537554,-0.10872046266412022,0.0,0.0,0.0,1.0,3047.9991146671914,0.0,0.0,0.0,False,0.0,0.0,0.0
0.025,3.4435492533289407e-05,2.5794406080178663e-14,3047.9979941937895,0.0,-4.282247642362708e-13,0.0,0.0,0.0,152.3597463904553,3.0998709999538404e-07,0.1604080691684046,131.9949153242607,0.0,0.0,0.0,0.46395657179813277,0.05956840134722603,0.3540680120604731,-0.1604080691684046,0.0,0.0,0.0,1.0,3047.997994194914,0.0,0.0,0.0,False,0.0,0.0,0.0
0.03333333333333333,4.59118702035224e-05,5.694189888485694e-14,3047.996447615317,0.0,-2.2142213692572596e-12,0.0,0.0,0.0,152.3453384575582,5.342323144284529e-07,0.21038662804634833,131.9823054576275,0.0,0.0,0.0,0.46391287420997024,0.07892728193707414,0.37429509771293434,-0.21038662804634833,0.0,0.0,0.0,1.0,3047.9964476156674,0.0,0.0,0.0,False,0.0,0.0,0.0
0.041666666666666664,5.738716194477018e-05,1.0710787922495509e-13,3047.9944920831085,0.0,-5.228815228154036e-12,0.0,0.0,0.0,152.3303781393744,8.176297091812115e-07,0.2585297806290252,131.96922409842054,0.0,0.0,0.0,0.4638675327230274,0.09911332176818281,0.3960122250777385,-0.2585297806290252,0.0,0.0,0.0,1.0,3047.994492084519,0.0,0.0,0.0,False,0.0,0.0,0.0
0.049999999999999996,6.886130599763073e-05,1.8060609317112475e-13,3047.992143444899,0.0,-1.008718658947756e-11,0.0,0.0,0.0,152.31532542147312,1.1579903199928902e-06,0.30569516631856003,131.95607572197014,0.0,0.0,0.0,0.46382194803700666,0.12110800067780354,0.4112337136378749,-0.30569516631856003,0.0,0.0,0.0,1.0,3047.992143444441,0.0,0.0,0.0,False,0.0,0.0,0.0
0.05833333333333333,8.033432712131384e-05,2.8171137570451504e-13,3047.98940285773,0.0,-1.9667102229544694e-11,0.0,0.0,0.0,152.3005302692084,1.5542546160502485e-06,0.35258994166776725,131.9431687986852,0.0,0.0,0.0,0.46377718809728874,0.14545739503945518,0.41852637117859076,-0.35258994166776725,0.0,0.0,0.0,1.0,3047.989402857003,0.0,0.0,0.0,False,0.0,0.0,0.0
0.06666666666666667,9.180625444845284e-05,4.145627521530119e-13,3047.9862701535526,0.0,-4.056680147494447e-11,0.0,0.0,0.0,152.2858340977026,2.005058297200004e-06,0.39889557065053505,131.9303628851256,0.0,0.0,0.0,0.46373276670025276,0.17190886983021186,0.425779884995674,-0.39889557065053505,0.0,0.0,0.0,1.0,3047.986270153856,0.0,0.0,0.0,False,0.0,0.0,0.0
0.075,0.0001032770735006812,5.831029033266199e-13,3047.9827551291883,0.0,-8.446025266018978e-11,0.0,0.0,0.0,152.27121934018945,2.50849902351652e-06,0.44457279986457376,131.91764189408133,0.0,0.0,0.0,0.4636886284334176,0.20030500533779777,0.43334507306749753,-0.44457279986457376,0.0,0.0,0.0,1.0,3047.982755128542,0.0,0.0,0.0,False,0.0,0.0,0.0
0.08333333333333333,0.00011474679417588166,7.912330126568261e-13,3047.9788622163715,0.0,-1.6828030029603706e-10,0.0,0.0,0.0,152.25668004060984,3.0632119057675445e-06,0.48960534231647895,131.90500001579906,0.0,0.0,0.0,0.46364475331365596,0.23050692046298926,0.4411511532314592,-0.48960534231647895,0.0,0.0,0.0,1.0,3047.9788622143906,0.0,0.0,0.0,False,0.0,0.0,0.0
