time,lat_deg,lon_deg,alt_msl_m,pitch_rad,bank_rad,yaw_angle,yaw_rate,turn_rate,heading_deg,turned_deg,vx_ms,vy_ms,vz_ms,ias_ms,engine_n1,engine_n2,thrust_lbs,mach,aoa_rad,g_load,vertical_speed_ms,engine_rpm_left,engine_rpm_right,fuel_internal,gear_pos,alt_agl_m,range_nm,boresight_az_deg,closure_ms,in_wez,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg,agent_n_m,agent_e_m,agent_up_m,step,reward,cumulative_reward,done,throttle,elevator,aileron,rudder
0.09999999999990905,0.00027974553391619736,9.166181789524328e-10,6776.6943600982195,0.6237132627275349,-0.03719974426426232,0.054895973373444956,-0.012564443560880382,-1.2034450753087813,359.9305523149337,-0.06944768506626026,309.68796767781714,-0.01441493528115452,-1.650832242440968,231.55740064855314,100.0,100.0,16805.888382036963,0.9886878527211305,0.3205566778534583,2.9098429219687634,1.650832242440968,0.0,0.0,0.0,0.0,6776.694360097897,1.6915612299384384,-146.46634330683267,-0.5835501551628113,False,-2553.984149355085,-1708.7357417572293,7236.699793582669,-1.4843073974636187,0.37683648937442854,70.0602966243665,31.14127283555109,0.00010203793568098481,6776.6943600982195,0,0.13072386806066455,0.13072386806066455,False,0.8551724553108215,-0.5,-0.5,0.0
0.1999999999998181,0.0005594690978019291,-1.0049259550867353e-07,6776.975928220028,2.4496031110921876,-0.14306473109425805,-0.009711119839111982,-0.0004912457595127911,-3.7253987222368727,359.71639439452684,-0.28360560547314984,309.54356267542295,-0.282198817939217,-4.188234708886172,231.45470290442185,100.0,100.0,14451.52204543363,0.9883073534591204,1.6902867341504502,4.08595868918617,4.188234708886172,0.0,0.0,0.0,0.0,6776.975928218881,1.691967984590919,-146.91722950375308,-0.5762468576431274,False,-2543.1761047237565,-1679.0593831564222,7236.728266056678,-7.017817011119583,0.29048540724381183,69.98264179098994,62.280099967310754,-0.011186835732025537,6776.975928220028,1,0.12402112105798754,0.25474498911865207,False,0.7224137783050537,-1.0,-0.6000000238418579,0.0
0.29999999999972715,0.0008390570793830772,-6.632855436836904e-07,6777.549828264302,5.026341309864245,-0.28175636219391015,-0.4475757332290959,0.010308191647668925,-6.277613864794321,359.20779385746926,-0.7922061425307536,309.4370670817766,-1.0564054950083663,-7.310387575087476,231.40959467719455,100.0,100.0,14449.975701177145,0.9881654357715599,3.693993767544059,4.397765448509143,7.310387575087476,0.0,0.0,0.0,0.0,6777.549828264511,1.6925520400007257,-147.07355839970793,-0.5693056583404541,False,-2532.3439376779475,-1649.389453896165,7236.857764532822,-14.505347059269896,0.7574276765903213,69.84901910306988,93.40383407692416,-0.07383694672286842,6777.549828264302,2,0.10946655747500074,0.3642115465936528,False,0.7224137783050537,-1.0,-0.44999998807907104,0.0
0.3999999999996362,0.0011185297442214404,-2.2116509711739925e-06,6778.455701762357,7.088696643582418,-0.42045558466137467,-1.1119784900035754,-0.00349594930333234,-7.937338552667479,358.4836809099179,-1.5163190900820938,309.246817562206,-2.529176120445234,-10.88096321942505,231.33608416823853,100.0,100.0,14447.479675729064,0.9879324849199784,5.059493185766761,5.126828767345006,10.88096321942505,0.0,0.0,0.0,0.0,6778.455701760997,1.693287876715662,-147.01460266373147,-0.562902569770813,False,-2521.4592681551785,-1619.7375581295703,7237.118796469456,-21.68894722481864,2.689691002708711,69.25092587802517,124.51473112673074,-0.24620098611108884,6778.455701762357,3,0.09307794800456211,0.4572894945982149,False,0.7224137783050537,-1.0,-0.44999998807907104,0.0
0.49999999999954525,0.0013977709857302338,-5.407056884108936e-06,6779.725279386628,8.556282304163135,-0.5574133295966109,-1.8361090943532345,-0.017312985641616842,-8.88022370602834,357.63875733432485,-2.361242665675165,308.9268508640257,-4.703320696964666,-14.499983224172722,231.20137833955997,100.0,100.0,14443.222238166582,0.9874836513935102,5.769106851532103,5.30346206929632,14.499983224172722,0.0,0.0,0.0,0.0,6779.72527938662,1.6941350876271324,-146.83506355917294,-0.5574957132339478,False,-2510.464441551618,-1590.1281742259036,7237.604323774955,-28.748382257226325,5.026497592026195,68.21717638906195,155.59986613148962,-0.6019135723390068,6779.725279386628,4,0.06927977746470232,0.5265692720629171,False,0.7224137783050537,-1.0,-0.3999999761581421,0.0
0.5999999999994543,0.001676653543156941,-1.0856110014967906e-05,6781.352578036881,9.610903351877099,-0.6918167486628906,-2.5285277209684147,-0.03228647926306665,-9.943014903734488,356.6973591143681,-3.3026408856318676,308.45859258161937,-7.542758136666716,-18.003236848715375,230.9954700168788,100.0,100.0,14436.968659438331,0.9867798216370272,6.044068360267079,5.447002415863746,18.003236848715375,0.0,0.0,0.0,0.0,6781.352578037535,1.6950522819304017,-146.55892092393978,-0.5533967614173889,False,-2499.287726308605,-1560.5976402964054,7238.384707254955,-35.88996965509797,6.739513547479092,67.13286917119711,186.64507242423068,-1.2085021668662272,6781.352578036881,5,0.04131883136785226,0.5678881034307695,False,0.7224137783050537,-1.0,-0.3999999761581421,0.0
0.6999999999993634,0.001955069330869491,-1.910674483901117e-05,6783.313749714965,10.38798115844858,-0.8291988973260692,-3.1835804752319024,-0.044684253714366455,-11.203042518216868,355.64222876571586,-4.357771234284135,307.902452626525,-10.926579683602684,-21.145244286556114,230.76325628243885,100.0,100.0,14429.81527743093,0.985992836326033,6.080742739101791,5.418939860766645,21.145244286556114,0.0,0.0,0.0,0.0,6783.3137497147045,1.696001968120779,-146.16852570837565,-0.5505988597869873,False,-2487.863150371987,-1531.187251861804,7239.482665018818,-43.24120809036161,7.885593161016686,66.0752007485924,217.63831791239173,-2.1269628354787233,6783.313749714965,6,0.015024893897294734,0.5829129973280642,False,0.7224137783050537,-1.0,-0.3999999761581421,0.0
0.7999999999992724,0.0022329588927598033,-3.059582267328553e-05,6785.5647133520015,10.95044745961521,-0.9710271364280085,-3.79730360581485,-0.055358577342260434,-12.576891067662025,354.4557618542941,-5.544238145705867,307.29886143879,-14.743836321873525,-23.781546141259515,230.53091629895042,100.0,100.0,14422.426073720306,0.9852212587477797,5.996172419764185,5.317755389241237,23.781546141259515,0.0,0.0,0.0,0.0,6785.564713352949,1.6969549401611024,-145.6460313442799,-0.5489715933799744,False,-2476.13847021225,-1501.9313701178737,7240.880930217603,-50.83998023337737,8.657650466319838,65.00471654044323,248.5729839420213,-3.405926979990145,6785.5647133520015,7,-0.007605544331340827,0.5753074529967234,False,0.7224137783050537,-1.0,-0.3999999761581421,0.0
0.8999999999991815,0.0025103311408871186,-4.557365356093311e-05,6788.042486552811,11.371892314373863,-1.0820562555388817,-4.227720482736334,-0.04852254286834153,-13.157357174530437,353.1703695822989,-6.829630417701071,306.80291583306314,-18.551611666980538,-25.64467661420697,230.38868003455565,100.0,100.0,14417.015927695942,0.9848102406679243,6.0746839446182115,4.446458603471065,25.64467661420697,0.0,0.0,0.0,0.0,6788.042486553423,1.6978931972349638,-145.02364410820908,-0.5483776926994324,False,-2464.0731228336126,-1472.8547303538405,7242.538934836757,-58.69777898898909,9.168649111263484,63.87392957453422,279.45006260355404,-5.073259114403074,6788.042486552811,8,-0.027967639499749848,0.5473398134969735,False,0.7224137783050537,-1.0,0.10000002384185791,0.0
0.9999999999990905,0.0027872676744564776,-6.395605644165237e-05,6790.688603428647,11.583559754869762,-1.1707460762428865,-4.42460704619282,-0.07891442206642964,-13.680923422510634,351.81271675589693,-8.187283244103062,306.2316652011274,-22.613665040085333,-27.268463927602987,230.22932686889817,100.0,100.0,14411.061000053985,0.9843423201456191,6.182955682379997,5.315508122626501,27.268463927602987,0.0,0.0,0.0,0.0,6790.688603428595,1.698813005204118,-144.32752494203154,-0.5486829280853271,False,-2451.6366287602164,-1443.9745343322152,7244.4032410384125,-66.81488331223652,9.462846988313167,62.654437783800525,310.27863752049507,-7.119588203084742,6790.688603428647,9,-0.04441056729853158,0.5029292461984419,False,0.7224137783050537,-1.0,-0.3999999761581421,0.0
1.0999999999989996,0.00306361781387074,-8.62388434322248e-05,6793.477749212694,11.652683704444405,-1.2642307892489613,-4.6722986043681285,-0.06123831453384069,-13.454416755648069,350.463791969018,-9.536208030981998,305.6122475435717,-26.9266323664094,-28.414548539765484,230.0624095120981,100.0,100.0,14404.811047131192,0.9838529601143281,6.206275033550232,4.499423829604702,28.414548539765484,0.0,0.0,0.0,0.0,6793.477749212274,1.6996814123600124,-143.63918986101865,-0.5497459769248962,False,-2438.80711348808,-1415.3014337337581,7246.413388601518,-75.18331414494415,9.547616955221395,61.334564839594336,341.0419350400908,-9.600108050875265,6793.477749212694,10,-0.05706135543050836,0.44586789076793354,False,0.7224137783050537,-1.0,0.10000002384185791,0.0
1.1999999999989086,0.0033394254042832137,-0.00011232205358714235,6796.366825123046,11.555586042174006,-1.3452726643842305,-4.773236134723759,-0.08823127755013511,-13.473982557537788,349.10712829819335,-10.892871701806655,304.9227201381214,-31.389718776438922,-29.325964551557618,229.88553569573233,100.0,100.0,14398.243733373944,0.9833304713881686,6.243541673100855,5.3360914825994215,29.325964551557618,0.0,0.0,0.0,0.0,6796.3668251241925,1.7004957874333533,-142.9419739849322,-0.5514312982559204,False,-2425.5704955656333,-1386.8409470471217,7248.505251633516,-83.7853594623834,9.408044162939095,59.92611131069554,371.7448360048073,-12.503691005320686,6796.366825123046,11,-0.06704733849829896,0.37882055226963457,False,0.7224137783050537,-1.0,-0.3999999761581421,0.0
1.2999999999988177,0.0036144943697957784,-0.00014260343745432948,6799.322127280355,11.348980379066534,-1.437522799444611,-4.977823090870028,-0.0677881807107427,-13.444435063775416,347.7692026622287,-12.230797337771318,304.0854393633479,-35.955915619606046,-29.702261188353138,229.6111828925677,100.0,100.0,11700.230834783355,0.9824343402923239,6.2041055182422875,4.481581621588237,29.702261188353138,0.0,0.0,0.0,0.0,6799.322127280968,1.7012293482083198,-142.26299293958962,-0.5535839796066284,False,-2411.920189379146,-1358.5944608591553,7250.6129423513,-92.59668889520188,9.020598590470971,58.46233714583051,402.3655132456661,-15.874614657415957,6799.322127280355,12,-0.07342325217273606,0.3053973000968985,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
1.3999999999987267,0.003888925229736323,-0.00017663132018323627,6802.296546106696,11.101238268260866,-1.4656181815595852,-4.819145222220195,-0.07037510902570794,-12.848820593202163,346.4407440999265,-13.559255900073467,303.5035731068069,-39.77477850044269,-29.750657026814135,229.49584050895254,100.0,100.0,11695.219733445847,0.9821541624174964,6.633057651286159,3.719372907223392,29.750657026814135,0.0,0.0,0.0,0.0,6802.296546106791,1.701900341726637,-141.59265910180568,-0.55530846118927,False,-2397.8673468968645,-1330.5518003645427,7252.669758002884,-99.7562985764964,8.423916806059884,56.98820096333166,432.9151565742475,-19.66259856279786,6802.296546106696,13,-0.06485034264575926,0.24054695745113927,False,0.5706896781921387,-1.0,0.6000000238418579,0.0
1.4999999999986358,0.004162809970110433,-0.00021409235046298687,6805.27261760628,10.793784636984077,-1.461042453999212,-4.42205117938023,-0.0778212221293972,-11.139120286517013,345.22985235760035,-14.770147642399625,302.75819422732576,-43.89689970625686,-29.77740543374058,229.32150160975155,100.0,100.0,11688.65901349534,0.9816456077258419,7.040274268221609,4.815490026148091,29.77740543374058,0.0,0.0,0.0,0.0,6805.272617605157,1.7025352605854052,-141.0397735170171,-0.5559191703796387,False,-2383.4629723380126,-1302.673036801015,7254.6343241072245,-102.91407920065508,7.687277650840101,55.586681632385094,463.4040058726934,-23.8327604535397,6805.27261760628,14,-0.0409552459242054,0.19959171152693386,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
1.5999999999985448,0.004435804731831423,-0.0002556932070672378,6808.2552508601375,10.40035167084946,-1.4946702576903763,-4.238510989221185,-0.09105161364364747,-10.157407282047428,344.17303723382594,-15.826962766174077,301.5431904725804,-48.96229317898385,-29.841713049879004,228.93939066307982,100.0,100.0,11676.637299879429,0.9803326581166909,6.936263785758087,5.745562103389985,29.841713049879004,0.0,0.0,0.0,0.0,6808.255250858961,1.7031029248671454,-140.64230498360354,-0.5574926137924194,False,-2368.723859740074,-1274.9479669873915,7256.485959604723,-103.70619804493276,6.903271294590198,54.38733952651394,493.79378274747404,-28.46376781072491,6808.2552508601375,15,-0.05511963640433055,0.14447207512260332,False,0.5706896781921387,-1.0,-0.3999999761581421,0.0
1.6999999999984539,0.004707633565318381,-0.00030193975409821376,6811.224772513104,10.02005851060305,-1.558306579872989,-4.343906218309205,-0.06282863939320806,-10.67489508114452,343.1447913146603,-16.855208685339665,300.309682851564,-53.94023500566549,-29.515714158200897,228.57128864410407,100.0,100.0,11664.997122151943,0.9790724193680543,6.715914775271104,4.792154071638857,29.515714158200897,0.0,0.0,0.0,0.0,6811.224772512808,1.703564026273123,-140.27425005606727,-0.5607308745384216,False,-2353.597346000924,-1247.4361792685022,7258.196138686145,-106.24131845081611,6.077226682934507,53.42355042883376,524.0537684912422,-33.611933426213156,6811.224772513104,16,-0.08465886198671418,0.05981321313588914,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
1.799999999998363,0.004978503963640523,-0.00035223998832926377,6814.1534819633425,9.673463197348925,-1.567369669939675,-4.137576416292712,-0.05993464126375795,-10.901813872326382,342.0566621729917,-17.94333782700828,299.41099539325313,-58.038023126886095,-29.049640258960007,228.39456735492993,100.0,100.0,11658.417679716078,0.9785508741754695,6.974140199381474,3.91402122146546,29.049640258960007,0.0,0.0,0.0,0.0,6814.153481962935,1.7039397850059679,-139.84549847812394,-0.5638554692268372,False,-2338.058456306679,-1220.1804919992517,7259.723184852863,-110.39190486190064,5.247863950911331,52.54731231886251,554.207061232463,-39.211355500813646,6814.1534819633425,17,-0.08169262033732977,-0.02187940720144063,False,0.5706896781921387,-1.0,0.6000000238418579,0.0
1.899999999998272,0.005248574050463221,-0.0004061395960597441,6817.036566608307,9.311746902167158,-1.5489838108907563,-3.7196953593070248,-0.06751863299861426,-9.861218785086985,341.0076293660183,-18.992370633981693,298.39898503075256,-62.26183110703117,-28.60846964492385,228.19825426943203,100.0,100.0,11651.356830289273,0.9779506048308378,7.273696203938213,4.8806309354706885,28.60846964492385,0.0,0.0,0.0,0.0,6817.03656660634,1.704267387227739,-139.45549880911503,-0.5653566718101501,False,-2322.16161858893,-1193.1416545530824,7261.056913780341,-111.36357494911041,4.452009760692712,51.64146755741466,584.2712632975657,-45.21145983337072,6817.036566608307,18,-0.047274758322822394,-0.06915416552426303,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
1.999999999998181,0.005517495503485111,-0.00046424468294219753,6819.8768770268625,8.895205334477412,-1.5725625608679312,-3.5537876680305884,-0.07984957472707244,-9.22252425601602,340.0611398303398,-19.938860169660202,296.87943219503757,-67.37167894958196,-28.16155090094023,227.80681881456826,100.0,100.0,11639.202779080399,0.9765909788309864,7.130017784711657,5.797423638195285,28.16155090094023,0.0,0.0,0.0,0.0,6819.876877025786,1.7045255312812035,-139.16927742732793,-0.5674300193786621,False,-2305.9362522227934,-1166.2990292285451,7262.202267897186,-110.68786220278741,3.6697082817878797,50.80655678208236,614.2075994479626,-51.67971810512543,6819.8768770268625,19,-0.05388030966776632,-0.12303447519202934,False,0.5706896781921387,-1.0,-0.3999999761581421,0.0
2.09999999999809,0.0057849725608323625,-0.000527012627453542,6822.654955440483,8.508150488191545,-1.6260787811508917,-3.6826889063007004,-0.051969577266099076,-9.965956396687604,339.11259598578926,-20.887404014210755,295.3496068345759,-72.35282569009215,-27.38925864196126,227.43543339637853,100.0,100.0,11627.620617441538,0.9753048302339927,6.913739766354957,4.839419534820163,27.38925864196126,0.0,0.0,0.0,0.0,6822.654955438247,1.7046758890970026,-138.88181329655617,-0.5712183713912964,False,-2289.3352900136297,-1139.7077330343116,7263.132232940027,-112.31185542256186,2.8858209120536635,50.10122641931915,643.9831454718586,-58.6670456881283,6822.654955440483,20,-0.08499402827045746,-0.2080285034624868,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
2.199999999997999,0.006051247790823765,-0.0005938340137563,6825.353119618607,8.161816389274346,-1.6269661215825144,-3.5031748552025372,-0.04812509678627964,-10.333638226561767,338.0894837571759,-21.91051624282407,294.20735238641754,-76.44618476175272,-26.581161579783195,227.26021907088008,100.0,100.0,11621.247786068277,0.974774918517059,7.143535622480232,3.937386500674055,26.581161579783195,0.0,0.0,0.0,0.0,6825.353119617869,1.704739440273172,-138.5190223617298,-0.5746382474899292,False,-2272.3369808164675,-1113.4044039759826,7263.808592883289,-115.66723895123836,2.123384121714627,49.39234303283552,673.6249040745015,-66.10560241135131,6825.353119618607,21,-0.0768879267860834,-0.2849164302485702,False,0.5706896781921387,-1.0,0.6000000238418579,0.0
2.299999999997908,0.006316509175560107,-0.0006642433871841936,6827.974215751514,7.80647152220463,-1.6009509669927675,-3.1046053939428653,-0.05730555627672813,-9.449811223488544,337.09062574870455,-22.90937425129544,292.94847092688724,-80.64337124503955,-25.83148819983018,227.0707470753431,100.0,100.0,11614.5539636539,0.9741851449245261,7.41090482096566,4.895322771234617,25.83148819983018,0.0,0.0,0.0,0.0,6827.974215751362,1.7047552930288663,-138.18020697802882,-0.5763018131256104,False,-2254.9954203346947,-1087.345435094179,7264.23634384734,-115.95504202932479,1.3615182170765088,48.60531516793577,703.1538014233511,-73.94357386134443,6827.974215751514,22,-0.03924073842152617,-0.32415716867009636,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
2.399999999997817,0.006580375000884585,-0.0007388184632834414,6830.52035709934,7.403640192571591,-1.6176003940635182,-2.9648732833693496,-0.0698815650205881,-8.878529020914913,336.18135806741464,-23.81864193258539,291.1298192012087,-85.69260224853203,-25.054823789492158,226.689287514427,100.0,100.0,11602.871551045764,0.9728453174699805,7.269805799627786,5.821666469481696,25.054823789492158,0.0,0.0,0.0,0.0,6830.520357096852,1.7047079332117445,-137.93263808695016,-0.5773779153823853,False,-2237.3536964283567,-1061.491607003875,7264.437602977816,-113.43069297638692,0.6436788401653276,47.82760221297926,732.527345098472,-82.24527133271269,6830.52035709934,23,-0.02257938863667281,-0.34673655730676917,False,0.5706896781921387,-1.0,-0.3999999761581421,0.0
2.4999999999977263,0.006842518161324088,-0.0008179930556777573,6832.973015438238,7.035546107851377,-1.6637325508190932,-3.1192266091217733,-0.042480585970183234,-9.650895593704904,335.2642015445582,-24.735798455441806,289.30078982566437,-90.60241167220255,-24.001785369925642,226.32770464423854,100.0,100.0,11591.775530016761,0.9715767392609624,7.072938226512716,4.8673596023839565,24.001785369925642,0.0,0.0,0.0,0.0,6832.97301543678,1.7045723964964088,-137.67924866787035,-0.579552948474884,False,-2219.401564339433,-1035.8613854452803,7264.41660287996,-109.88742897128833,0.025284880674082414,47.14195094454661,761.7091217185975,-91.05898695804794,6832.973015438238,24,-0.042223272861758525,-0.3889598301685277,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
2.5999999999976353,0.007103213200103384,-0.0009011639436807948,6835.321248448062,6.712633747694409,-1.658525690794661,-2.966685956341409,-0.038014095042213,-10.064822669041721,334.2712148159972,-25.728785184002806,287.9117182100701,-94.63774705193998,-22.980636359997327,226.1637263616708,100.0,100.0,11585.939740747164,0.9710697661359367,7.287164422012698,3.948716713473516,22.980636359997327,0.0,0.0,0.0,0.0,6835.321248447954,1.7043600347455268,-137.34991376204542,-0.5833963751792908,False,-2201.0868091470593,-1010.5160118003132,7264.163732387612,-109.02389914593213,-0.5427996458197498,46.541462943414345,790.7296934355087,-100.31757021054608,6835.321248448062,25,-0.07607984023021815,-0.46503967039874583,False,0.5706896781921387,-1.0,0.6000000238418579,0.0
2.6999999999975444,0.007362677894976061,-0.000987867984791697,6837.573165052003,6.383090746000514,-1.626556199565936,-2.586334295094123,-0.04868909572770811,-9.270206761848264,333.29564985724153,-26.70435014275848,286.4019830465234,-98.76238648082533,-22.046830043721844,225.98839878496787,100.0,100.0,11579.87103886284,0.9705131347287633,7.531936476138506,4.902981240392603,22.046830043721844,0.0,0.0,0.0,0.0,6837.573165048532,1.7040836705935305,-137.03644324546252,-0.5868632793426514,False,-2182.3865831361013,-985.4960207954131,7263.66250119305,-110.00261712180819,-1.046228315018594,45.88655005943069,819.6133032687351,-109.96946406701173,6837.573165052003,26,-0.0658872152683459,-0.5309268856670917,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
2.7999999999974534,0.007620648239066056,-0.001078419868699071,6839.73094974154,6.129541641394391,-1.585083046580868,-2.188555136367701,-0.029213560968000103,-8.834472574627052,332.3925468181869,-27.607453181813117,284.78349382865076,-102.91586723603669,-21.148888893120667,225.79487207539947,100.0,100.0,11573.388198051673,0.9698802999005954,7.694439919013777,4.1257518317549255,21.148888893120667,0.0,0.0,0.0,0.0,6839.730949738719,1.703735242243023,-136.79506568382766,-0.5901880264282227,False,-2163.332123815552,-960.7783106926089,7262.924593152282,-111.0204288921994,-1.596342473575164,45.15539633525466,848.3305619728334,-120.04969978358058,6839.73094974154,27,-0.060369321526403404,-0.5912962071934951,False,0.5706896781921387,-1.0,0.6000000238418579,0.0
2.8999999999973625,0.00787718710420676,-0.001172577452161708,6841.812576040319,5.935606472705549,-1.5300297377638237,-1.6903390782973613,-0.037880947782129096,-8.276519403179972,331.53262673483914,-28.467373265160838,283.05188648665916,-107.08267435969687,-20.50128771283366,225.58906451410923,100.0,100.0,11566.634860738674,0.9691952280542344,7.806648687616837,5.0181888813183555,20.50128771283366,0.0,0.0,0.0,0.0,6841.81257603736,1.7033191704153476,-136.59587719124224,-0.5932055115699768,False,-2143.9186214833085,-936.3810172935257,7261.929491804356,-113.04683983071634,-2.162906020387889,44.367662268339686,876.8884684402966,-130.53132197464134,6841.812576040319,28,-0.05137583494898691,-0.642672042142482,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
2.9999999999972715,0.008131877379460199,-0.0012708207852687907,6843.837454912636,5.725682060255398,-1.5271095066080063,-1.5623688525970798,-0.04679280901677147,-8.251988036849369,330.7133181347676,-29.28668186523244,280.7026797376033,-111.99305234484332,-19.99185449659748,225.20216356064896,100.0,100.0,11555.167642988301,0.9678020569962901,7.598394607603479,5.92005853735215,19.99185449659748,0.0,0.0,0.0,0.0,6843.837454909199,1.7028199053762272,-136.4381419097046,-0.5946032404899597,False,-2124.18947666938,-912.2621670638288,7260.687690929845,-111.57732462506195,-2.7074300864025047,43.51515184919907,905.2405898815093,-141.46776981612177,6843.837454912636,29,-0.011910802794509286,-0.6545828449369913,False,0.5706896781921387,-1.0,-0.3999999761581421,0.0
3.0999999999971806,0.0083843546054517,-0.0013735317639591547,6845.802624984018,5.575712955085441,-1.555836733983768,-1.75876306837793,-0.020503588687608553,-9.10767255278,329.8552033594316,-30.144796640568437,278.3470210586767,-116.7653702764765,-19.310999055973078,224.83900196822248,100.0,100.0,11544.363911747885,0.9664972316392503,7.402668235888377,4.958043142112355,19.310999055973078,0.0,0.0,0.0,0.0,6845.8026249802215,1.7022211991126723,-136.2439049863724,-0.5962288975715637,False,-2104.166653572946,-888.3873566714508,7259.224616314861,-108.34555106607289,-3.2168095039214375,42.69546530965745,933.3463546788831,-152.9015559639331,6845.802624984018,30,-0.013368752671675876,-0.6679515976086672,False,0.5706896781921387,-1.0,0.10000002384185791,0.0
3.1999999999970896,0.008634952585216106,-0.0014801271090299334,6847.699022203571,5.49968608246309,-1.5369985198599654,-1.665131676175345,-0.01395260057158219,-9.66439771309687,328.91056777852884,-31.089432221471174,276.52965243340157,-120.68333046551201,-18.631597774923552,224.67735712751124,100.0,100.0,11538.897116643486,0.9659727303568472,7.561905800119048,4.000982014366371,18.631597774923552,0.0,0.0,0.0,0.0,6847.699022201673,1.7015411080979101,-135.9634288365491,-0.5995692014694214,False,-2083.8134610715833,-864.8159309229351,7257.536520466036,-107.33752925272435,-3.705137598833199,41.960182145296436,961.2429217862569,-164.7677497772122,6847.699022203571,31,-0.049245429201165994,-0.7171970268098332,False,0.5706896781921387,-1.0,0.6000000238418579,0.0
3.2999999999969987,0.008883998001395676,-0.0015901607163283633,6849.536644304297,5.420830255168292,-1.4916654004775949,-1.325788874543032,-0.027871794881747465,-9.099054934393447,327.9630363816782,-32.036963618321835,274.7089909124862,-124.7026797127923,-18.142239971759803,224.60938220770078,100.0,100.0,14229.410176606629,0.9658096362052924,7.739900208500961,4.936706201291734,18.142239971759803,0.0,0.0,0.0,0.0,6849.5366443014345,1.7007969761529877,-135.6788251872147,-0.6026532053947449,False,-2063.107941763105,-841.5955910243235,7255.60848566089,-107.99134645076361,-4.128585996700268,41.20636396987357,988.9666575153666,-177.0166909416734,6849.536644304297,32,-0.04133482575291831,-0.7585318525627516,False,0.7224137783050537,-1.0,0.10000002384185791,0.0
