time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
27.19999999997526,-1.4069670648370725,0.3864465171193316,58.95376657630616,-530.3442626582972,-1897.460269797208,6900.078325849307,418.26490661423765,-2985.896995379859,6827.273732051361,-78.56327216575119,-0.12976002268613387,183.2833270587452
27.29999999997517,-1.3840882924983118,0.4139406133954852,57.594624548101685,-522.6778195119037,-1875.2572468769606,6898.582207117805,390.491084690368,-2991.588753960948,6825.659205148334,-79.72930466705563,-0.07209526975919842,182.23508079665447
27.39999999997508,-1.405002952179622,0.3609582546420834,56.27868144860462,-514.4548264957983,-1853.3068191962302,6897.113294995765,362.6371280717604,-2996.7692667682077,6824.057935238395,-80.45950426498695,-0.057151506946325675,181.14227047964985
27.49999999997499,-1.4350955205389746,0.3674462628545887,54.987751638644305,-505.6547272752772,-1831.6419293763613,6895.6641370674315,334.714709429324,-3001.3974775517977,6822.463811378914,-81.98702312331966,-0.05557327805959304,180.03974723857752
27.599999999974898,-1.4561220852764127,0.3590285640934319,53.65728862917499,-496.3396256412958,-1810.239400548947,6894.216015710548,306.7318629926544,-3005.512161299261,6820.865494477317,-82.98412973961925,-0.1129129371198676,178.90423318671944
27.699999999974807,-1.481950864595749,0.3003264063203745,52.312859499403984,-486.486630733971,-1789.1343085107399,6892.760595213667,278.7021033756858,-3009.07158415386,6819.252743508312,-84.73561021093464,-0.19391652848435995,177.76799366525162
27.799999999974716,-1.466919527999262,0.3358998807841955,50.93332891142957,-476.1709269501954,-1768.286752613528,6891.278755907849,250.62788117036308,-3012.150727606245,6817.608918146083,-83.36359108379152,-0.1860800838071615,176.61508294794373
27.899999999974625,-1.4221425395422225,0.3949957042385814,49.527095203866416,-465.4585751171245,-1747.6570050218215,6889.771964239285,222.50819307009158,-3014.8147470118997,6815.938204038575,-80.21570349870214,-0.17049135277298172,175.4936236182916
27.999999999974534,-1.395609238445726,0.3823365541768505,48.15009793472159,-454.3150440436837,-1727.286265929158,6888.262568502063,194.3607732288942,-3016.9787573473836,6814.271708064768,-78.77829329297536,-0.22138724190488235,174.45022232883306
28.099999999974443,-1.4118418542024769,0.304648347960902,46.82469362590008,-442.67237308735093,-1707.2508367038722,6886.773350739232,166.20681369298796,-3018.570379405074,6812.625030495412,-78.9202295097685,-0.1932150817391471,173.44806964417344
28.199999999974352,-1.4377121138405402,0.2909504899166464,45.526644590152294,-430.5185682874947,-1687.583552240149,6885.2983251356545,138.04991407266604,-3019.6352449296305,6810.996705850598,-79.11726232522825,-0.16305319128937742,172.40568961456512
28.29999999997426,-1.4556328962100986,0.2728736851195711,44.19298910985053,-417.9106462555524,-1668.2509581100749,6883.820888849598,109.90752697449693,-3020.1373232641,6809.386279632953,-80.26685455164346,-0.1166609677851327,171.34851148085832
28.39999999997417,-1.4784960598041228,0.21366686989508038,42.849082712957895,-404.8312105178676,-1649.2914090677248,6882.334805830246,81.78166667804038,-3020.118735374079,6807.784767046148,-80.98263511654213,-0.11202998594307176,170.2489615316024
28.49999999997408,-1.4927492418577335,0.11943741505841074,41.474363885942395,-391.321258184939,-1630.6822733976915,6880.827257284507,53.69171651149616,-3019.541261648463,6806.185824543429,-82.48834099945589,-0.12121278975542171,169.14119916317472
28.59999999997399,-1.5120591922664406,-0.018653812498527326,40.09781039963113,-377.3643078429922,-1612.4635824917716,6879.291406461266,25.638341888589405,-3018.44547251812,6804.578532653681,-83.46479168004376,-0.1880714036282282,168.00165450150686
28.699999999973898,-1.4924825664299537,-0.05651647624959909,38.692696119796224,-363.02365591636095,-1594.581005019168,6877.713187475583,-2.3571623933158263,-3016.7928756188967,6802.952486202613,-85.18832708364143,-0.27878169471197506,166.86089406551042
28.799999999973807,-1.4440062968691514,-0.05597104559443278,37.268695206899196,-348.3532635017533,-1576.9830167011999,6876.097456107331,-30.306623006836258,-3014.6589408101427,6801.291821135384,-83.82405209947991,-0.2764465980199521,165.70078904376481
28.899999999973716,-1.4137083842893579,-0.10940027277230674,35.884047175391565,-333.3245059333024,-1559.7211215653947,6874.4669297743685,-58.223486758549974,-3012.10848427719,6799.601207385198,-80.68526233457388,-0.265653450173966,164.5688420946054
28.999999999973625,-1.4248096063691758,-0.21170978600321833,34.55806307854266,-317.8867228574615,-1542.884399532192,6872.844297296647,-86.07391858249744,-3009.060191796778,6797.911059631277,-79.2189773828831,-0.3233509686992764,163.51175404030693
29.099999999973534,-1.4459036680850301,-0.24644692602551257,33.26042276059065,-302.0371530860794,-1526.504076114236,6871.225271768546,-113.8231758217667,-3005.4458532654608,6796.2366161059235,-79.32750821775481,-0.30246075110218074,162.49789584623215
29.199999999973443,-1.4601874394733152,-0.2753786368807353,31.930192278259867,-285.8239326144474,-1510.535108965552,6869.59602398218,-141.4763748980723,-3001.3114821250224,6794.576876539752,-79.4982717708723,-0.27798120540448584,161.44597055642143
29.299999999973352,-1.4795391176709045,-0.33593998347532145,30.59273153877602,-269.2377344522723,-1495.0186099443413,6867.952495393941,-169.00930575508926,-2996.6246148398745,6792.931453019259,-80.61648855234284,-0.2369624020255065,160.3796794781098
29.39999999997326,-1.4908229887096995,-0.42268534550851794,29.226737308490662,-252.31314559834735,-1479.9239912004853,6866.2838175867855,-196.42798483485845,-2991.4276302062235,6791.29183225708,-81.30436110300352,-0.2361594036421626,159.271000112764
29.49999999997317,-1.5069670758960443,-0.546471306695896,27.86048377741639,-235.04213166315682,-1465.293777607252,6864.585265880898,-223.70588776548513,-2985.6863258109424,6789.651759072027,-82.77617693480026,-0.24937578871408397,158.1539623268567
29.59999999997308,-1.485228387824659,-0.5705665506454286,26.46718315813097,-217.47432758189052,-1451.0618685554298,6862.843948094452,-250.8500965862005,-2979.4412629110934,6788.000770820341,-83.72090450414989,-0.31891479752211094,157.00501855254564
29.699999999972988,-1.4350590057028736,-0.5511186067032177,25.055944600865658,-199.65090716713536,-1437.1666890946158,6861.064913614914,-277.832123712787,-2972.658327168558,6786.328601505509,-85.40683701098298,-0.4126172960029687,155.85484288060658
29.799999999972897,-1.4027311595150302,-0.5777846371643592,23.684976142382187,-181.5538570392982,-1423.665455580894,6859.272084182301,-304.67814081232405,-2965.410362461489,6784.619996378705,-84.0395360645458,-0.4091252422392484,154.68454639842454
29.899999999972806,-1.4107462198495149,-0.6471596807418184,22.37337201611473,-163.15243249940013,-1410.654934452835,6857.490232754204,-331.4138165005576,-2957.7592472181614,6782.879961618278,-80.89888429272962,-0.3960936621349781,153.53833156762082
29.999999999972715,-1.4289444304040706,-0.6512181513993203,21.09084402574261,-144.45085421348958,-1398.1644214889357,6855.716934195901,-357.9894411698624,-2949.6303144775293,6781.13874500548,-79.39388042986675,-0.452474269345039,152.45928784547067
30.099999999972624,-1.4410670357271347,-0.644478024567744,19.776707669821164,-125.48609296222509,-1386.1400546692553,6853.938747279999,-384.35736290382044,-2940.9619710798156,6779.411751638791,-79.45752189719138,-0.43066191471819343,151.4257892931132
30.199999999972533,-1.4582605011222551,-0.6646903069127644,18.455476852965422,-106.25728927686023,-1374.623823514901,6852.153923843765,-410.5315843333989,-2931.798721189176,6777.698357377303,-79.58940275367078,-0.40426138994268895,150.36068407928994
