time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
2.999999999999992,0.04612798889449153,-16.649693059581416,358.00905135967827,886.8715305987819,-0.7826453873123485,5442.9845539115495,2708.530609932058,9.346094773056217,5209.499852604228,2.971439284305177,7.14114255499001,178.73059598605604
3.0999999999999917,0.05067408692724512,-17.317138807516937,358.1499635511473,916.0664799139138,-1.2122131338521456,5437.054645259938,2679.439100374805,9.929750797991808,5213.29310297708,3.0290417973253105,7.0298910860194175,178.73202744111285
3.1999999999999913,0.08694588235381275,-17.982660502438303,358.13175894522857,945.2159640215222,-1.6604302003910014,5430.695110688317,2650.3247721322223,10.511439904234281,5217.0581407619475,3.09162752154992,6.9182620277768025,178.73336547828413
3.299999999999991,0.11296810018677877,-18.36428641034445,358.18986124994007,974.3231864239152,-2.1391890096828163,5423.968196063421,2621.1871460129732,11.091281620344391,5220.7917068202405,3.15950408087844,6.802712415249236,178.73442228503026
3.3999999999999906,0.15425516015412263,-18.52455473573015,358.13831237093103,1003.3876240454554,-2.647397132027997,5416.866162648627,2592.025737832771,11.669395621967933,5224.490567969039,3.233435806855656,6.6798430920657434,178.73499629145746
3.4999999999999902,0.10518942873938547,-18.79444032918817,357.9725608817698,1032.4130149205653,-3.1833359385711595,5409.500543448044,2562.840039669885,12.24591464021236,5228.15131507777,3.3141912534568427,6.546056751817188,178.73486020549936
3.59999999999999,0.028956929902542696,-18.42593625824992,358.05005798011985,1061.414248524861,-3.733608367740302,5401.993217205101,2533.6295160248233,12.820995836191953,5231.770173552838,3.402718774068962,6.398489014739839,178.73380540483296
3.6999999999999895,0.030082605270414495,-19.092950833471587,358.2173931386949,1090.3746426556,-4.293123674770821,5394.262130540032,2504.3936040394174,13.394827846248525,5235.342923392698,3.4998879872845277,6.235539735475371,178.73167483281225
3.799999999999989,0.0663431064106334,-19.952334375552496,358.20522098703947,1119.3051136178092,-4.859136049031815,5386.206878304425,2475.131690512122,13.967640316316457,5238.864802184782,3.6066283171524565,6.054539522572882,178.72823088323787
3.899999999999989,0.02721591204036041,-20.332643858183825,358.09355936392404,1148.2164851251753,-5.438251998769337,5377.908117736664,2445.843100759584,14.539717418074886,5242.330356285319,3.7240221478280837,5.851430092436466,178.72312172430085
